instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g49,g107,ll,42,81,177939155,1000.2,1,1527781,7.30907,153190030,153190030,0,,,0,MISSING_DATA
g49,g108,ll,41,80,208073697,1000.13,1,115474,0.866121,178115240,178115240,0,,,0,MISSING_DATA
g49,g109,ll,30,32,497573764,1000.14,1,159663916,545.461,433913701,433913701,0,,,0,MISSING_DATA
g49,g110,ll,27,31,1639573640,1000.08,1,28,0.000408203,1559831471,1559831471,0,,,0,MISSING_DATA
g49,g111,ll,44,102,299726087,1000.11,1,729724,1.84234,258884755,258884755,0,,,0,MISSING_DATA
g49,g112,ll,34,52,146638345,1000.15,1,96923862,579.968,129389463,129389463,0,,,0,MISSING_DATA
g49,g50,ll,36,183,7009105354,1000.02,1,188851219,24.4846,6137561996,6137561996,0,,,0,MISSING_DATA
g49,g51,ll,28,38,10193729524,1000.01,1,82030,0.00888629,9041573709,9041573709,0,,,0,MISSING_DATA
g49,g52,ll,27,23,6106594375,1000.01,1,3125689709,500.442,5750404642,5750404642,0,,,0,MISSING_DATA
g49,g53,ll,42,91,7784314073,1000.02,1,4468232,0.749467,6877252481,6877252481,0,,,0,MISSING_DATA
g49,g54,ll,30,35,3912809532,1000.01,1,1843104068,453.339,3656282949,3656282949,0,,,0,MISSING_DATA
g49,g55,ll,29,33,6083966719,1000.02,1,8331724,1.14826,5182331316,5182331316,0,,,0,MISSING_DATA
g49,g56,ll,30,34,4096803167,1000.02,1,3253475757,798.567,3799519727,3799519727,0,,,0,MISSING_DATA
g49,g57,ll,28,24,1806537760,1000.01,1,66347212,34.1544,1791166093,1791166093,0,,,0,MISSING_DATA
g49,g58,ll,33,39,2466201943,1000.01,1,438984356,180.294,2441448145,2441448145,0,,,0,MISSING_DATA
g49,g59,ll,33,46,2291531532,1000.01,1,1588644695,689.055,2265460071,2265460071,0,,,0,MISSING_DATA
g49,g60,ll,38,91,3420373645,1000.02,1,644319,0.186991,3305804292,3305804292,0,,,0,MISSING_DATA
g49,g61,ll,42,75,1169649913,1000.02,1,4743691,2.12611,1155837238,1155837238,0,,,0,MISSING_DATA
g49,g62,ll,26,23,3175769977,1000.02,1,1323225814,404.13,3068505222,3068505222,0,,,0,MISSING_DATA
