instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g78,g84,dal,72,121,2485154759,1000.03,1,4877121,3.16605,1575078153,1575078153,0,,,0,MISSING_DATA
g78,g85,dal,226,525,1981311680,1000.03,1,64735345,92.8142,1266439893,1266439893,0,,,0,MISSING_DATA
g78,g86,dal,226,525,2104674910,1000.02,1,66013307,88.5695,1345140573,1345140573,0,,,0,MISSING_DATA
g78,g87,dal,229,504,3824903121,1000.03,1,589105375,148.612,3066205236,3066205236,0,,,0,MISSING_DATA
g78,g88,dal,225,509,2821517244,1000.03,1,18923585,7.41671,2371284480,2371284480,0,,,0,MISSING_DATA
g78,g89,dal,221,512,2967886255,1000.02,1,1356604752,466.378,2119903128,2119903128,0,,,0,MISSING_DATA
g78,g90,dal,230,538,1047519841,1000.05,1,6591,0.0212759,882395121,882395121,0,,,0,MISSING_DATA
g78,g91,dal,199,423,1464136796,1000.03,1,1185592470,832.653,1045845763,1045845763,0,,,0,MISSING_DATA
g78,g92,dal,197,375,1178870777,1000.04,1,1097488968,922.892,966650121,966650121,0,,,0,MISSING_DATA
g78,g93,dal,78,120,2265346240,1000.03,1,127510739,65.238,1444592686,1444592686,0,,,0,MISSING_DATA
g78,g94,dal,227,539,1204773658,1000.03,1,5334,0.0190983,912876283,912876283,0,,,0,MISSING_DATA
g78,g95,dal,196,398,270729185,1000.21,1,21416368,68.6493,244078333,244078333,0,,,0,MISSING_DATA
g78,g96,dal,185,337,364377163,1000.22,1,83957110,161.881,350928572,350928572,0,,,0,MISSING_DATA
g78,g97,dal,198,392,507664258,1000.17,1,357737812,673.313,429886831,429886831,0,,,0,MISSING_DATA
g78,g98,dal,191,367,480547010,1000.1,1,97501919,190.169,400592645,400592645,0,,,0,MISSING_DATA
g78,g99,dal,196,381,530472450,1000.08,1,386786348,744.909,452336307,452336307,0,,,0,MISSING_DATA
g79,g100,dal,370,423,417479646,1001.3,1,327321021,851.907,397788016,397788016,0,,,0,MISSING_DATA
g79,g101,dal,399,584,1541355335,1000.04,1,33754,0.0571505,1127655923,1127655923,0,,,0,MISSING_DATA
g79,g102,dal,416,625,1637155362,1000.03,1,26983,0.0353326,1128827983,1128827983,0,,,0,MISSING_DATA
g79,g103,dal,462,796,1543511392,1000.04,1,840124191,547.322,1002865985,1002865985,0,,,0,MISSING_DATA
