instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g66,g92,dsb,106,104,1880857864,1000.03,1,4302884,2.46078,1383758021,1383758021,0,,,,MISSING_DATA
g66,g93,dsb,72,91,6910266865,1000.03,1,344580591,48.2174,4357125416,4357125416,0,,,,MISSING_DATA
g66,g94,dsb,115,111,1301146148,1000.03,1,79737961,63.2218,1035441136,1035441136,0,,,,MISSING_DATA
g66,g95,dsb,102,91,1141934055,1000.04,1,49671,0.122378,783125831,783125831,0,,,,MISSING_DATA
g66,g96,dsb,105,97,597171923,1000.03,1,340730255,566.037,416356445,416356445,0,,,,MISSING_DATA
g66,g97,dsb,106,99,1250508871,1000.04,1,197928,0.483482,883055792,883055792,0,,,,MISSING_DATA
g66,g98,dsb,103,100,1254948126,1000.03,1,424331793,339.755,908259022,908259022,0,,,,MISSING_DATA
g66,g99,dsb,103,100,1255717621,1000.02,1,424331809,339.557,908791342,908791342,0,,,,MISSING_DATA
g67,g100,dsb,170,106,833306486,1000.31,1,14476,0.0421138,625981704,625981704,0,,,,MISSING_DATA
g67,g101,dsb,227,220,1477278171,1000.03,1,228,0.000937321,1218174617,1218174617,0,,,,MISSING_DATA
g67,g102,dsb,222,219,1651151351,1000.03,1,25752,0.0431859,1302232177,1302232177,0,,,,MISSING_DATA
g67,g103,dsb,228,243,2258628532,1000.04,1,17384356,7.60781,1887149015,1887149015,0,,,,MISSING_DATA
g67,g104,dsb,210,195,863306190,1000.04,1,822609132,953.738,591449629,591449629,0,,,,MISSING_DATA
g67,g105,dsb,213,201,718709425,1000.05,1,65622,0.300525,607843962,607843962,0,,,,MISSING_DATA
g67,g106,dsb,213,200,576001912,1000.07,1,38481851,65.5968,452214052,452214052,0,,,,MISSING_DATA
g67,g107,dsb,213,201,663871288,1000.07,1,71860,0.492661,454751651,454751651,0,,,,MISSING_DATA
g67,g108,dsb,210,201,573135491,1000.06,1,111821,0.834685,415639283,415639283,0,,,,MISSING_DATA
g67,g109,dsb,225,229,379690859,1000.12,1,226,0.00160153,315603608,315603608,0,,,,MISSING_DATA
g67,g110,dsb,219,240,413143641,1000.14,1,220,0.00175455,378009526,378009526,0,,,,MISSING_DATA
g67,g111,dsb,213,200,344802314,1000.15,1,38524827,108.725,272247125,272247125,0,,,,MISSING_DATA
g67,g112,dsb,199,189,415193703,1000.14,1,612382,6.60808,307011844,307011844,0,,,,MISSING_DATA
g67,g68,dsb,72,83,4824084159,1000.02,1,23219557,4.43361,2836428868,2836428868,0,,,,MISSING_DATA
g67,g69,dsb,188,171,6140746971,1000.01,1,405,0.000267762,5581896354,5581896354,0,,,,MISSING_DATA
g67,g70,dsb,208,191,6128010866,1000.02,1,31241,0.00836755,4189456241,4189456241,0,,,,MISSING_DATA
g67,g71,dsb,188,173,24929406914,1000.02,1,24429782064,979.265,20029592348,20029592348,0,,,,MISSING_DATA
g67,g72,dsb,154,33,1710327603,1000.05,1,155,0.000260013,1706062395,1706062395,0,,,,MISSING_DATA
g67,g73,dsb,163,107,3497980648,1000.03,1,164,0.000189756,3393990822,3393990822,0,,,,MISSING_DATA
g67,g74,dsb,175,50,5236928759,1000.02,1,176,0.000210006,5168934148,5168934148,0,,,,MISSING_DATA
g67,g75,dsb,147,52,4227793757,1000.02,1,148,0.000178449,4200519816,4200519816,0,,,,MISSING_DATA
g67,g76,dsb,116,15,11910545664,1000.02,1,169680,0.0752622,9610959758,9610959758,0,,,,MISSING_DATA
g67,g77,dsb,91,15,4197484438,1000.02,1,2871355600,706.174,2829175194,2829175194,0,,,,MISSING_DATA
g67,g78,dsb,201,201,17348563226,1000.02,1,111232,0.00637348,12328723901,12328723901,0,,,,MISSING_DATA
