instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned, ref_size, ref_nodes, ref_time, match
g11,g55,rl,31,43,4258199163,1000.02,1,63832087,14.5085,3246234292,3246234292,0,,,0,MISSING_DATA
g11,g56,rl,32,52,4168958096,1000.02,1,180685696,43.802,2976874428,2976874428,0,,,0,MISSING_DATA
g11,g57,rl,19,7,2394069452,1000.02,1,42731605,17.5393,2197057111,2197057111,0,,,0,MISSING_DATA
g11,g58,rl,25,25,3160147361,1000.02,1,834394309,233.846,2988156907,2988156907,0,,,0,MISSING_DATA
g11,g59,rl,23,21,2945177610,1000.02,1,12485187,4.03133,2854726517,2854726517,0,,,0,MISSING_DATA
g11,g60,rl,24,29,4681566426,1000.02,1,13008,0.0025808,4164282079,4164282079,0,,,0,MISSING_DATA
g11,g61,rl,23,19,3196094604,1000.01,1,729475838,197.984,2738579446,2738579446,0,,,0,MISSING_DATA
g11,g62,rl,28,36,4926842989,1000.01,1,21731398,4.12972,3865755975,3865755975,0,,,0,MISSING_DATA
g11,g63,rl,29,32,3556363828,1000.02,1,142763317,37.0695,2618456113,2618456113,0,,,0,MISSING_DATA
g11,g64,rl,28,29,7356799445,1000.01,1,7120818517,968.957,7032098092,7032098092,0,,,0,MISSING_DATA
g11,g65,rl,30,38,2923628166,1000.01,1,317718865,93.9436,2417076317,2417076317,0,,,0,MISSING_DATA
g11,g66,rl,29,32,3701683912,1000.01,1,9435569,2.35183,3012470246,3012470246,0,,,0,MISSING_DATA
g11,g67,rl,25,27,3813860968,1000.02,1,1589731,0.410761,2979961675,2979961675,0,,,0,MISSING_DATA
g11,g68,rl,29,43,3219632362,1000.02,1,219047468,64.8213,2575916255,2575916255,0,,,0,MISSING_DATA
g11,g69,rl,25,23,2990845734,1000.02,1,16280,0.00835333,2283812057,2283812057,0,,,0,MISSING_DATA
g11,g70,rl,28,26,1677713408,1000.02,1,937425666,563.183,1435229513,1435229513,0,,,0,MISSING_DATA
g11,g71,rl,26,27,2969076678,1000.02,1,742611951,251.185,2402884790,2402884790,0,,,0,MISSING_DATA
g11,g72,rl,24,19,1112157388,1000.01,1,1011525918,923.157,1088558922,1088558922,0,,,0,MISSING_DATA
g11,g73,rl,26,32,2522195571,1000.02,1,655972,0.359993,2143421443,2143421443,0,,,0,MISSING_DATA
g11,g74,rl,23,35,2492814882,1000.03,1,970,0.000453394,2481908979,2481908979,0,,,0,MISSING_DATA
g11,g75,rl,30,38,2960564263,1000.03,1,406566921,125.189,2745857471,2745857471,0,,,0,MISSING_DATA
g11,g76,rl,24,36,2744661054,1000.02,1,1981268,0.583327,2688553409,2688553409,0,,,0,MISSING_DATA
