instance_a, instance_b, algo, unified_size, unified_edges, unified_nodes, unified_time, unified_aborted, unified_nodes_to_best, unified_time_to_best,unified_cut_branches, unified_bound_pruned, unified_sym_pruned
mcs10_b03_s100.A00,mcs10_b03_s100.B00,dsb_never,62,49,25379127110,1000.02,1,1120695975,44.879,19057157425,19057157425,0
mcs10_b03_s100.A01,mcs10_b03_s100.B01,dsb_never,64,52,16975833421,1000.02,1,5237921372,323.28,14394006571,14394006571,0
mcs10_b03_s100.A02,mcs10_b03_s100.B02,dsb_never,61,46,25149309248,1000.01,1,9512670114,391.655,20172089775,20172089775,0
mcs10_b03_s100.A03,mcs10_b03_s100.B03,dsb_never,63,52,27779476149,1000.01,1,30051623,1.1293,21361615939,21361615939,0
mcs10_b03_s100.A04,mcs10_b03_s100.B04,dsb_never,65,52,32216048037,1000.02,1,5145626594,174.088,24438379315,24438379315,0
mcs10_b03_s100.A05,mcs10_b03_s100.B05,dsb_never,64,51,22395792795,1000.02,1,103589106,3.42511,18904887172,18904887172,0
mcs10_b03_s100.A06,mcs10_b03_s100.B06,dsb_never,73,64,9551118621,1000.02,1,234692989,22.786,6618931728,6618931728,0
mcs10_b03_s100.A07,mcs10_b03_s100.B07,dsb_never,63,47,31947949338,1000.02,1,22389380347,699.08,24048470626,24048470626,0
mcs10_b03_s100.A08,mcs10_b03_s100.B08,dsb_never,59,46,29508359005,1000.02,1,4876464878,161.139,23594325145,23594325145,0
mcs10_b03_s100.A09,mcs10_b03_s100.B09,dsb_never,67,55,10487330845,1000.02,1,2417689392,200.913,8685640917,8685640917,0
mcs10_b03_s40.A00,mcs10_b03_s40.B00,dsb_never,31,27,117353948,11.3042,0,14797705,1.39953,78776245,78776245,0
mcs10_b03_s40.A01,mcs10_b03_s40.B01,dsb_never,31,24,33766439,3.21047,0,1755515,0.153178,25457371,25457371,0
mcs10_b03_s40.A02,mcs10_b03_s40.B02,dsb_never,31,23,388610191,35.1492,0,350674664,31.2806,286452822,286452822,0
mcs10_b03_s40.A03,mcs10_b03_s40.B03,dsb_never,31,24,92973411,9.51443,0,18394885,1.85945,64930089,64930089,0
mcs10_b03_s40.A04,mcs10_b03_s40.B04,dsb_never,31,27,52569623,5.13719,0,260508,0.0197477,38137306,38137306,0
mcs10_b03_s40.A05,mcs10_b03_s40.B05,dsb_never,31,28,60071495,6.12383,0,14245550,1.4081,43274569,43274569,0
mcs10_b03_s40.A06,mcs10_b03_s40.B06,dsb_never,31,25,81141150,7.78776,0,39540055,3.60413,57338226,57338226,0
mcs10_b03_s40.A07,mcs10_b03_s40.B07,dsb_never,30,24,859795038,82.5773,0,8454340,0.758813,616469687,616469687,0
mcs10_b03_s40.A08,mcs10_b03_s40.B08,dsb_never,31,27,87092379,8.2194,0,3306305,0.258463,62124349,62124349,0
mcs10_b03_s40.A09,mcs10_b03_s40.B09,dsb_never,31,28,85920394,8.60234,0,117209,0.00943287,63748410,63748410,0
mcs10_b03_s50.A00,mcs10_b03_s50.B00,dsb_never,39,28,7375280761,752.059,0,2484114344,243.473,5276660451,5276660451,0
mcs10_b03_s50.A01,mcs10_b03_s50.B01,dsb_never,40,29,1594972764,169.231,0,1416224282,149.042,1120077776,1120077776,0
mcs10_b03_s50.A02,mcs10_b03_s50.B02,dsb_never,40,30,3943741320,422.445,0,3590517274,383.093,2929231256,2929231256,0
mcs10_b03_s50.A03,mcs10_b03_s50.B03,dsb_never,40,31,2497210352,260.993,0,2460730686,256.983,1729812000,1729812000,0
mcs10_b03_s50.A04,mcs10_b03_s50.B04,dsb_never,39,32,3042109268,338.589,0,274898404,26.2821,2241448374,2241448374,0
mcs10_b03_s50.A05,mcs10_b03_s50.B05,dsb_never,39,35,2626986971,275.765,0,44915913,3.91487,1822750350,1822750350,0
mcs10_b03_s50.A06,mcs10_b03_s50.B06,dsb_never,39,31,9654268905,1000,1,5266528734,550.637,7112324640,7112324640,0
mcs10_b03_s50.A07,mcs10_b03_s50.B07,dsb_never,39,33,4932932103,505.335,0,718483090,58.4904,3706009646,3706009646,0
mcs10_b03_s50.A08,mcs10_b03_s50.B08,dsb_never,39,30,2725361801,301.018,0,601385797,63.2072,2017763441,2017763441,0
mcs10_b03_s50.A09,mcs10_b03_s50.B09,dsb_never,39,29,3760285322,413.194,0,266443319,27.8314,2756793213,2756793213,0
mcs10_b03_s60.A00,mcs10_b03_s60.B00,dsb_never,47,37,9583965040,1000.01,1,607840866,53.7175,6913550920,6913550920,0
mcs10_b03_s60.A01,mcs10_b03_s60.B01,dsb_never,46,44,9792062017,1000.02,1,3257386483,311.635,7049478092,7049478092,0
mcs10_b03_s60.A02,mcs10_b03_s60.B02,dsb_never,45,34,10203085997,1000.02,1,6641103845,640.227,7265285060,7265285060,0
mcs10_b03_s60.A03,mcs10_b03_s60.B03,dsb_never,46,41,9171138135,1000.02,1,505351850,46.7937,6511590730,6511590730,0
mcs10_b03_s60.A04,mcs10_b03_s60.B04,dsb_never,47,36,15730796290,1000.02,1,15660980511,992.1,12679065714,12679065714,0
mcs10_b03_s60.A05,mcs10_b03_s60.B05,dsb_never,46,35,9392232080,1000,1,356124303,32.3277,6931522811,6931522811,0
mcs10_b03_s60.A06,mcs10_b03_s60.B06,dsb_never,48,35,8906967563,1000.01,1,4642549247,497.708,6354025224,6354025224,0
mcs10_b03_s60.A07,mcs10_b03_s60.B07,dsb_never,47,34,9138435822,1000.02,1,2190207266,208.604,6512238752,6512238752,0
mcs10_b03_s60.A08,mcs10_b03_s60.B08,dsb_never,45,41,10446151004,1000.02,1,159289964,10.0002,7260773916,7260773916,0
mcs10_b03_s60.A09,mcs10_b03_s60.B09,dsb_never,45,35,10793700608,1000.02,1,2944428317,237.913,7216859498,7216859498,0
mcs10_b03_s70.A00,mcs10_b03_s70.B00,dsb_never,49,36,9658401247,1000.02,1,898707890,87.2965,7359638489,7359638489,0
mcs10_b03_s70.A01,mcs10_b03_s70.B01,dsb_never,42,32,27039841371,1000.01,1,627034798,23.0391,21709931108,21709931108,0
mcs10_b03_s70.A02,mcs10_b03_s70.B02,dsb_never,52,39,21494711579,1000.01,1,7090865851,286.595,15962942882,15962942882,0
mcs10_b03_s70.A03,mcs10_b03_s70.B03,dsb_never,50,43,12024218364,1000.01,1,7492454396,607.742,8528006970,8528006970,0
mcs10_b03_s70.A04,mcs10_b03_s70.B04,dsb_never,51,42,11962543923,1000.01,1,4459332636,281.671,8533657606,8533657606,0
mcs10_b03_s70.A05,mcs10_b03_s70.B05,dsb_never,52,39,10037026775,1000.01,1,5608379509,508.059,7111786842,7111786842,0
mcs10_b03_s70.A06,mcs10_b03_s70.B06,dsb_never,51,39,12504615636,1000.02,1,1021425841,41.6264,8476643515,8476643515,0
mcs10_b03_s70.A07,mcs10_b03_s70.B07,dsb_never,54,42,16479351944,1000.02,1,16056876958,954.447,12339843605,12339843605,0
mcs10_b03_s70.A08,mcs10_b03_s70.B08,dsb_never,52,43,17619367524,1000.01,1,261161960,18.5924,14340054442,14340054442,0
mcs10_b03_s70.A09,mcs10_b03_s70.B09,dsb_never,51,41,9731253598,1000.02,1,590182904,57.9552,7203488520,7203488520,0
mcs10_b03_s80.A00,mcs10_b03_s80.B00,dsb_never,50,37,29744301373,1000.02,1,25565796277,871.902,23696379213,23696379213,0
mcs10_b03_s80.A01,mcs10_b03_s80.B01,dsb_never,54,43,24793680513,1000.01,1,6688122757,258.903,20953804950,20953804950,0
mcs10_b03_s80.A02,mcs10_b03_s80.B02,dsb_never,53,38,28944999102,1000.02,1,3981635789,162.275,22782604087,22782604087,0
mcs10_b03_s80.A03,mcs10_b03_s80.B03,dsb_never,57,47,10529448515,1000.02,1,6577435348,607.969,7668702579,7668702579,0
mcs10_b03_s80.A04,mcs10_b03_s80.B04,dsb_never,55,41,13731072497,1000.02,1,2506168664,204.927,11081894312,11081894312,0
mcs10_b03_s80.A05,mcs10_b03_s80.B05,dsb_never,58,47,10498561474,1000.01,1,3777016102,325.406,7396262276,7396262276,0
mcs10_b03_s80.A06,mcs10_b03_s80.B06,dsb_never,58,47,14722541063,1000.01,1,6363490776,264.599,10590643833,10590643833,0
mcs10_b03_s80.A07,mcs10_b03_s80.B07,dsb_never,45,37,32501213057,1000.01,1,23860261,0.755407,24377467414,24377467414,0
mcs10_b03_s80.A08,mcs10_b03_s80.B08,dsb_never,57,46,11722830229,1000.02,1,4524436495,376.496,7876579397,7876579397,0
mcs10_b03_s80.A09,mcs10_b03_s80.B09,dsb_never,53,41,31843263960,1000.02,1,30567,0.00274838,24362412698,24362412698,0
mcs10_b03_s90.A00,mcs10_b03_s90.B00,dsb_never,61,53,26662102675,1000.02,1,38380288,1.16123,22041505985,22041505985,0
mcs10_b03_s90.A01,mcs10_b03_s90.B01,dsb_never,57,43,33179612204,1000.02,1,34104684,1.06333,24684675899,24684675899,0
mcs10_b03_s90.A02,mcs10_b03_s90.B02,dsb_never,57,49,13670524343,1000.01,1,14216,0.00064408,10841403720,10841403720,0
mcs10_b03_s90.A03,mcs10_b03_s90.B03,dsb_never,57,48,32402538992,1000.02,1,72097,0.00471438,24207196403,24207196403,0
mcs10_b03_s90.A04,mcs10_b03_s90.B04,dsb_never,61,49,17468343549,1000.01,1,13713022667,647.276,13329041594,13329041594,0
mcs10_b03_s90.A05,mcs10_b03_s90.B05,dsb_never,65,54,10920495135,1000.01,1,3316882165,189.521,8529776873,8529776873,0
mcs10_b03_s90.A06,mcs10_b03_s90.B06,dsb_never,57,46,22296862749,1000.01,1,11434288376,475.47,18716685067,18716685067,0
mcs10_b03_s90.A07,mcs10_b03_s90.B07,dsb_never,64,48,22823909344,1000.01,1,18877738369,591.724,17306634267,17306634267,0
mcs10_b03_s90.A08,mcs10_b03_s90.B08,dsb_never,64,54,11761850004,1000.02,1,7761991948,661.067,8334614146,8334614146,0
mcs10_b03_s90.A09,mcs10_b03_s90.B09,dsb_never,56,50,28609598094,1000.02,1,85202780,3.51446,23410775846,23410775846,0
mcs10_b03m_s100.A00,mcs10_b03m_s100.B00,dsb_never,61,49,31510748577,1000.02,1,368511,0.0138097,23925305043,23925305043,0
mcs10_b03m_s100.A01,mcs10_b03m_s100.B01,dsb_never,62,44,9065486204,1000.02,1,1649339279,182.866,8280177382,8280177382,0
mcs10_b03m_s100.A02,mcs10_b03m_s100.B02,dsb_never,69,54,32121157665,1000.02,1,76417,0.00580133,24436574738,24436574738,0
mcs10_b03m_s100.A03,mcs10_b03m_s100.B03,dsb_never,59,50,16969133985,1000.02,1,9396728734,552.889,14616326381,14616326381,0
mcs10_b03m_s100.A04,mcs10_b03m_s100.B04,dsb_never,64,54,21544170663,1000.01,1,10848606064,515.212,17940046133,17940046133,0
mcs10_b03m_s100.A05,mcs10_b03m_s100.B05,dsb_never,64,54,31657271351,1000.02,1,405,9.18E-05,24285549946,24285549946,0
mcs10_b03m_s100.A06,mcs10_b03m_s100.B06,dsb_never,70,59,17471531860,1000.02,1,16215116777,877.049,13514531010,13514531010,0
mcs10_b03m_s100.A07,mcs10_b03m_s100.B07,dsb_never,69,54,18610718609,1000.01,1,4115244677,204.484,15399596290,15399596290,0
mcs10_b03m_s100.A08,mcs10_b03m_s100.B08,dsb_never,66,51,31896329100,1000.01,1,289665046,15.5382,23978521025,23978521025,0
mcs10_b03m_s100.A09,mcs10_b03m_s100.B09,dsb_never,67,55,21548708490,1000.02,1,11969024,0.683666,18829702107,18829702107,0
mcs10_b03m_s40.A00,mcs10_b03m_s40.B00,dsb_never,32,28,47935699,4.44563,0,44313020,4.06817,32724429,32724429,0
mcs10_b03m_s40.A01,mcs10_b03m_s40.B01,dsb_never,31,23,316870235,32.5558,0,233652230,24.1235,240501168,240501168,0
mcs10_b03m_s40.A02,mcs10_b03m_s40.B02,dsb_never,32,25,25416408,2.6215,0,23794311,2.4495,18689899,18689899,0
mcs10_b03m_s40.A03,mcs10_b03m_s40.B03,dsb_never,31,26,161388405,15.5288,0,70922578,6.62881,111998587,111998587,0
mcs10_b03m_s40.A04,mcs10_b03m_s40.B04,dsb_never,32,25,44584765,4.25907,0,36634590,3.40491,31978919,31978919,0
mcs10_b03m_s40.A05,mcs10_b03m_s40.B05,dsb_never,31,26,239721842,22.5366,0,211237956,19.6435,170157446,170157446,0
mcs10_b03m_s40.A06,mcs10_b03m_s40.B06,dsb_never,31,28,76001750,7.46888,0,29032820,2.79585,52594971,52594971,0
mcs10_b03m_s40.A07,mcs10_b03m_s40.B07,dsb_never,31,27,101757378,9.99952,0,10134243,0.91098,72053063,72053063,0
mcs10_b03m_s40.A08,mcs10_b03m_s40.B08,dsb_never,31,24,152478836,14.1324,0,26251801,1.89296,111907647,111907647,0
mcs10_b03m_s40.A09,mcs10_b03m_s40.B09,dsb_never,32,26,45096099,4.24177,0,43739257,4.09617,32670828,32670828,0
mcs10_b03m_s50.A00,mcs10_b03m_s50.B00,dsb_never,40,31,2048648432,211.908,0,1794764626,183.639,1495381989,1495381989,0
mcs10_b03m_s50.A01,mcs10_b03m_s50.B01,dsb_never,39,36,8289104527,856.652,0,2277888400,229.531,5909408013,5909408013,0
mcs10_b03m_s50.A02,mcs10_b03m_s50.B02,dsb_never,39,26,6710279781,674.558,0,3522770787,344.093,4849960445,4849960445,0
mcs10_b03m_s50.A03,mcs10_b03m_s50.B03,dsb_never,38,31,9889311958,1000.02,1,790007042,73.6367,7166793731,7166793731,0
mcs10_b03m_s50.A04,mcs10_b03m_s50.B04,dsb_never,39,30,6068192858,611.157,0,4361496319,434.19,4283796524,4283796524,0
mcs10_b03m_s50.A05,mcs10_b03m_s50.B05,dsb_never,39,31,10100249782,1000.01,1,8521019600,830.702,7365791611,7365791611,0
mcs10_b03m_s50.A06,mcs10_b03m_s50.B06,dsb_never,40,35,1904089503,199.02,0,1402952025,144.848,1338576600,1338576600,0
mcs10_b03m_s50.A07,mcs10_b03m_s50.B07,dsb_never,40,31,352350263,38.4238,0,94220060,8.4859,260487389,260487389,0
mcs10_b03m_s50.A08,mcs10_b03m_s50.B08,dsb_never,39,31,7200401095,767.218,0,523404542,50.0341,5265517814,5265517814,0
mcs10_b03m_s50.A09,mcs10_b03m_s50.B09,dsb_never,40,28,4732218178,506.917,0,4725689101,506.208,3471068783,3471068783,0
mcs10_b03m_s60.A00,mcs10_b03m_s60.B00,dsb_never,39,31,30795912501,1000.01,1,364083526,12.6545,23903404173,23903404173,0
mcs10_b03m_s60.A01,mcs10_b03m_s60.B01,dsb_never,47,35,10650151977,1000.01,1,8914433877,793.557,7933652467,7933652467,0
mcs10_b03m_s60.A02,mcs10_b03m_s60.B02,dsb_never,47,42,8821885511,1000.02,1,288427315,26.341,6337397988,6337397988,0
mcs10_b03m_s60.A03,mcs10_b03m_s60.B03,dsb_never,40,32,28784909412,1000.01,1,17893923,0.620179,23163987980,23163987980,0
mcs10_b03m_s60.A04,mcs10_b03m_s60.B04,dsb_never,47,36,9711509128,1000.01,1,5577866475,519.256,7449177428,7449177428,0
mcs10_b03m_s60.A05,mcs10_b03m_s60.B05,dsb_never,44,36,10204319789,1000.02,1,6838620,0.537235,6975717334,6975717334,0
mcs10_b03m_s60.A06,mcs10_b03m_s60.B06,dsb_never,46,35,9242656337,1000.02,1,696104323,67.4702,6779425951,6779425951,0
mcs10_b03m_s60.A07,mcs10_b03m_s60.B07,dsb_never,44,35,9919933366,1000.02,1,1707625454,165.317,6827212091,6827212091,0
mcs10_b03m_s60.A08,mcs10_b03m_s60.B08,dsb_never,46,39,9703314376,1000.01,1,3614444578,351.087,6502334279,6502334279,0
mcs10_b03m_s60.A09,mcs10_b03m_s60.B09,dsb_never,39,30,22632197116,1000,1,567699,0.0207407,19065255348,19065255348,0
mcs10_b03m_s70.A00,mcs10_b03m_s70.B00,dsb_never,46,33,31831611270,1000.01,1,15985703225,487.746,24171450873,24171450873,0
mcs10_b03m_s70.A01,mcs10_b03m_s70.B01,dsb_never,45,40,26551034009,1000.02,1,1725244560,64.9229,22254087690,22254087690,0
mcs10_b03m_s70.A02,mcs10_b03m_s70.B02,dsb_never,51,40,11135348210,1000.02,1,10460992178,927.846,8327437080,8327437080,0
mcs10_b03m_s70.A03,mcs10_b03m_s70.B03,dsb_never,53,42,6634885162,1000.02,1,4780235898,611.108,4880698760,4880698760,0
mcs10_b03m_s70.A04,mcs10_b03m_s70.B04,dsb_never,45,31,8091965035,1000.02,1,1060594866,115.775,6079645632,6079645632,0
mcs10_b03m_s70.A05,mcs10_b03m_s70.B05,dsb_never,51,40,5426214331,1000.02,1,444698114,47.3111,3608506589,3608506589,0
mcs10_b03m_s70.A06,mcs10_b03m_s70.B06,dsb_never,53,44,4646957803,1000.02,1,2461186081,493.07,3306871968,3306871968,0
mcs10_b03m_s70.A07,mcs10_b03m_s70.B07,dsb_never,51,43,5378667092,1000.02,1,3731602501,681.613,3615985233,3615985233,0
mcs10_b03m_s70.A08,mcs10_b03m_s70.B08,dsb_never,51,43,5454778920,1000.02,1,2168839423,329.644,3810299353,3810299353,0
mcs10_b03m_s70.A09,mcs10_b03m_s70.B09,dsb_never,47,39,13751367682,1000.02,1,1479702,0.216112,11584150405,11584150405,0
mcs10_b03m_s80.A00,mcs10_b03m_s80.B00,dsb_never,52,41,15611688630,1000.02,1,2589055194,169.602,12060644920,12060644920,0
mcs10_b03m_s80.A01,mcs10_b03m_s80.B01,dsb_never,49,39,13785748861,1000.02,1,88013195,6.31936,11126295169,11126295169,0
mcs10_b03m_s80.A02,mcs10_b03m_s80.B02,dsb_never,59,46,16711243777,1000,1,11560240155,448.245,12479507330,12479507330,0
mcs10_b03m_s80.A03,mcs10_b03m_s80.B03,dsb_never,52,40,24554717882,1000.02,1,15471658337,601.557,20560490288,20560490288,0
mcs10_b03m_s80.A04,mcs10_b03m_s80.B04,dsb_never,58,48,10975729985,1000.02,1,1842723335,161.433,7306096143,7306096143,0
mcs10_b03m_s80.A05,mcs10_b03m_s80.B05,dsb_never,60,44,14663824127,1000.02,1,11693945734,653.611,11695783905,11695783905,0
mcs10_b03m_s80.A06,mcs10_b03m_s80.B06,dsb_never,50,39,20737307175,1000.02,1,19631123,0.918966,17994951440,17994951440,0
mcs10_b03m_s80.A07,mcs10_b03m_s80.B07,dsb_never,58,45,9364693709,1000.02,1,1274311035,112.476,7184268838,7184268838,0
mcs10_b03m_s80.A08,mcs10_b03m_s80.B08,dsb_never,53,40,10580325494,1000.02,1,66796324,6.04829,7573723664,7573723664,0
mcs10_b03m_s80.A09,mcs10_b03m_s80.B09,dsb_never,57,41,31724843934,1000.02,1,2841694780,88.6135,24289338713,24289338713,0
mcs10_b03m_s90.A00,mcs10_b03m_s90.B00,dsb_never,60,48,27086078137,1000.02,1,17055095504,646.065,22904018044,22904018044,0
mcs10_b03m_s90.A01,mcs10_b03m_s90.B01,dsb_never,58,46,29287889168,1000.02,1,100194770,4.75408,23464269294,23464269294,0
mcs10_b03m_s90.A02,mcs10_b03m_s90.B02,dsb_never,65,53,10449982474,1000.02,1,1326568710,84.3184,7311736505,7311736505,0
mcs10_b03m_s90.A03,mcs10_b03m_s90.B03,dsb_never,67,58,10233978843,1000.02,1,2527735325,236.011,6825488147,6825488147,0
mcs10_b03m_s90.A04,mcs10_b03m_s90.B04,dsb_never,59,47,27331129791,1000.02,1,18384321236,686.353,22739740782,22739740782,0
mcs10_b03m_s90.A05,mcs10_b03m_s90.B05,dsb_never,63,52,9184140577,1000.02,1,5322855296,557.561,7415630073,7415630073,0
mcs10_b03m_s90.A06,mcs10_b03m_s90.B06,dsb_never,66,51,9158491558,1000.01,1,2935386026,249.056,6727664886,6727664886,0
mcs10_b03m_s90.A07,mcs10_b03m_s90.B07,dsb_never,52,42,30471626452,1000.02,1,178843744,5.4449,23986822121,23986822121,0
mcs10_b03m_s90.A08,mcs10_b03m_s90.B08,dsb_never,55,44,27950383318,1000.02,1,43140734,1.4732,23289115239,23289115239,0
mcs10_b03m_s90.A09,mcs10_b03m_s90.B09,dsb_never,60,47,27667885322,1000.02,1,2900633176,142.085,21282003340,21282003340,0
mcs10_b06_s100.A00,mcs10_b06_s100.B00,dsb_never,54,62,7474409013,1000.02,1,2152232447,292.049,4874119397,4874119397,0
mcs10_b06_s100.A01,mcs10_b06_s100.B01,dsb_never,52,59,7348152443,1000.01,1,6537770331,884.618,4568363333,4568363333,0
mcs10_b06_s100.A02,mcs10_b06_s100.B02,dsb_never,56,61,7485461653,1000.02,1,2213343171,286.032,4656833939,4656833939,0
mcs10_b06_s100.A03,mcs10_b06_s100.B03,dsb_never,54,55,8292584130,1000.01,1,6216306174,740.626,5195986925,5195986925,0
mcs10_b06_s100.A04,mcs10_b06_s100.B04,dsb_never,50,54,8498376923,1000.01,1,4306822246,509.004,5403476588,5403476588,0
mcs10_b06_s100.A05,mcs10_b06_s100.B05,dsb_never,54,57,7773149068,1000.02,1,1953088100,250.185,4762896060,4762896060,0
mcs10_b06_s100.A06,mcs10_b06_s100.B06,dsb_never,56,60,8317813899,1000.01,1,1883472301,221.368,5594070059,5594070059,0
mcs10_b06_s100.A07,mcs10_b06_s100.B07,dsb_never,52,55,9749110841,1000.02,1,1222004235,106.123,6488867345,6488867345,0
mcs10_b06_s100.A08,mcs10_b06_s100.B08,dsb_never,51,53,8294185227,1000.02,1,7581871835,909.874,5170887347,5170887347,0
mcs10_b06_s100.A09,mcs10_b06_s100.B09,dsb_never,54,61,9111674229,1000.02,1,3454609683,343.154,5768317842,5768317842,0
mcs10_b06_s70.A00,mcs10_b06_s70.B00,dsb_never,39,46,8093886371,1000.02,1,608369989,74.3959,5024363938,5024363938,0
mcs10_b06_s70.A01,mcs10_b06_s70.B01,dsb_never,38,40,7044127149,1000.01,1,65466053,8.01065,4689683021,4689683021,0
mcs10_b06_s70.A02,mcs10_b06_s70.B02,dsb_never,40,54,7498290620,1000.02,1,682049358,89.7,4752540487,4752540487,0
mcs10_b06_s70.A03,mcs10_b06_s70.B03,dsb_never,38,36,7311119312,1000.01,1,1502687640,196.883,4887266601,4887266601,0
mcs10_b06_s70.A04,mcs10_b06_s70.B04,dsb_never,38,35,7732801655,1000.01,1,708298228,81.2846,5280460890,5280460890,0
mcs10_b06_s70.A05,mcs10_b06_s70.B05,dsb_never,41,41,8115387488,1000.02,1,6199842676,758.043,5176527160,5176527160,0
mcs10_b06_s70.A06,mcs10_b06_s70.B06,dsb_never,37,38,10147822191,1000.02,1,4525360776,433.891,7087066933,7087066933,0
mcs10_b06_s70.A07,mcs10_b06_s70.B07,dsb_never,38,44,8430208529,1000.02,1,4424668988,515.644,5456693730,5456693730,0
mcs10_b06_s70.A08,mcs10_b06_s70.B08,dsb_never,39,45,7753025148,1000.01,1,487647403,62.3535,5069741432,5069741432,0
mcs10_b06_s70.A09,mcs10_b06_s70.B09,dsb_never,40,52,8383026349,1000.02,1,728643518,83.4514,5219946771,5219946771,0
mcs10_b06_s80.A00,mcs10_b06_s80.B00,dsb_never,42,39,8635847798,1000.02,1,930352555,100.022,5367531671,5367531671,0
mcs10_b06_s80.A01,mcs10_b06_s80.B01,dsb_never,44,57,8078736480,1000.02,1,1830196445,219.004,5129174579,5129174579,0
mcs10_b06_s80.A02,mcs10_b06_s80.B02,dsb_never,43,39,8914584950,1000.01,1,3755939640,414.986,5752269420,5752269420,0
mcs10_b06_s80.A03,mcs10_b06_s80.B03,dsb_never,42,39,7645164846,1000.02,1,109692670,13.6329,4879391401,4879391401,0
mcs10_b06_s80.A04,mcs10_b06_s80.B04,dsb_never,45,46,7972294163,1000.02,1,657796084,76.4912,5156649447,5156649447,0
mcs10_b06_s80.A05,mcs10_b06_s80.B05,dsb_never,43,56,7795361358,1000,1,20618956,2.74568,4764751302,4764751302,0
mcs10_b06_s80.A06,mcs10_b06_s80.B06,dsb_never,46,61,7429930240,1000.02,1,1014626429,130.925,4594241526,4594241526,0
mcs10_b06_s80.A07,mcs10_b06_s80.B07,dsb_never,45,58,8001284570,1000.01,1,3178523320,394.93,5074629807,5074629807,0
mcs10_b06_s80.A08,mcs10_b06_s80.B08,dsb_never,42,36,7875019617,1000.02,1,12030104,1.25745,5201613821,5201613821,0
mcs10_b06_s80.A09,mcs10_b06_s80.B09,dsb_never,43,45,8276821239,1000.01,1,4498819,0.305437,5289730991,5289730991,0
mcs10_b06_s90.A00,mcs10_b06_s90.B00,dsb_never,48,50,7732077069,1000.02,1,1566765239,207.67,4981317612,4981317612,0
mcs10_b06_s90.A01,mcs10_b06_s90.B01,dsb_never,46,59,8443283837,1000.01,1,21203950,2.20579,5277488941,5277488941,0
mcs10_b06_s90.A02,mcs10_b06_s90.B02,dsb_never,49,56,8181571859,1000.01,1,5871309160,686.773,5078109238,5078109238,0
mcs10_b06_s90.A03,mcs10_b06_s90.B03,dsb_never,48,52,8322943669,1000.02,1,1218439015,146.678,5387531087,5387531087,0
mcs10_b06_s90.A04,mcs10_b06_s90.B04,dsb_never,48,45,7990255039,1000.02,1,1723900118,214.887,4994621103,4994621103,0
mcs10_b06_s90.A05,mcs10_b06_s90.B05,dsb_never,45,40,8813378026,1000.01,1,6486503720,719.445,5697215554,5697215554,0
mcs10_b06_s90.A06,mcs10_b06_s90.B06,dsb_never,50,52,7388256171,1000.01,1,12958683,1.3532,4647880914,4647880914,0
mcs10_b06_s90.A07,mcs10_b06_s90.B07,dsb_never,47,46,8761443131,1000.01,1,100988405,11.019,5717390728,5717390728,0
mcs10_b06_s90.A08,mcs10_b06_s90.B08,dsb_never,50,66,7928400264,1000.01,1,2608423985,316.469,4833030628,4833030628,0
mcs10_b06_s90.A09,mcs10_b06_s90.B09,dsb_never,49,46,8902406078,1000.02,1,456144259,51.8727,5698356386,5698356386,0
mcs10_b06m_s100.A00,mcs10_b06m_s100.B00,dsb_never,52,51,7579222504,1000.02,1,4756290,0.437135,4873718955,4873718955,0
mcs10_b06m_s100.A01,mcs10_b06m_s100.B01,dsb_never,52,48,8105123091,1000.02,1,702202978,81.5931,5035467041,5035467041,0
mcs10_b06m_s100.A02,mcs10_b06m_s100.B02,dsb_never,51,51,8446106985,1000.02,1,6001602414,699.21,5399972844,5399972844,0
mcs10_b06m_s100.A03,mcs10_b06m_s100.B03,dsb_never,54,51,9184361756,1000.02,1,5205627491,549.112,5973742879,5973742879,0
mcs10_b06m_s100.A04,mcs10_b06m_s100.B04,dsb_never,53,58,7734945447,1000.02,1,6814424262,872.359,4754097505,4754097505,0
mcs10_b06m_s100.A05,mcs10_b06m_s100.B05,dsb_never,52,52,8356057330,1000.02,1,179776151,19.825,5290025123,5290025123,0
mcs10_b06m_s100.A06,mcs10_b06m_s100.B06,dsb_never,54,52,8638812222,1000.02,1,783441936,56.4121,5418559407,5418559407,0
mcs10_b06m_s100.A07,mcs10_b06m_s100.B07,dsb_never,55,57,8155854549,1000.02,1,2227777863,256.031,5148903098,5148903098,0
mcs10_b06m_s100.A08,mcs10_b06m_s100.B08,dsb_never,51,48,9825171154,1000.01,1,3841942782,362.158,6218630073,6218630073,0
mcs10_b06m_s100.A09,mcs10_b06m_s100.B09,dsb_never,53,60,7134458902,1000.02,1,300824198,40.222,4514605330,4514605330,0
mcs10_b06m_s70.A00,mcs10_b06m_s70.B00,dsb_never,40,40,8329257290,1000.02,1,752348821,80.6096,5169871093,5169871093,0
mcs10_b06m_s70.A01,mcs10_b06m_s70.B01,dsb_never,38,31,8561817130,1000.01,1,1890840373,211.619,5725615312,5725615312,0
mcs10_b06m_s70.A02,mcs10_b06m_s70.B02,dsb_never,41,44,7607134094,1000.02,1,186454998,21.6309,4933330351,4933330351,0
mcs10_b06m_s70.A03,mcs10_b06m_s70.B03,dsb_never,39,35,7841701201,1000.02,1,552542778,71.4398,5124296636,5124296636,0
